"","Event","t2","s1","s2","totSamp","na.rm","year","totCatch","length","t1","sTot","sCPM"
"288","2008T04007",72.55,0,0,384.422621,TRUE,2008,867,1,482.577379,0,0
"289","2008T04008",71.559286,0,30,359.730596,TRUE,2008,1392,1,1032.269404,462.761194962174,462.761194962174
"290","2008T04009",148.52,0,2.05,324.5,TRUE,2008,5000,1,4675.5,66.585247778077,66.585247778077
"291","2008T04010",62.78,0,2.4,111.08,TRUE,2008,724,0.74,612.92,25.8311564192418,34.9069681341105
"292","2008T04012",57.97,0,6.05,246.29,TRUE,2008,574,1,327.71,40.2512333965844,40.2512333965844
"293","2008T04013",60.01,0,0,590.097516,TRUE,2008,831,1,240.902484,0,0
"294","2008T04014",49.47,0,0.5,590.2,TRUE,2008,1853,0.85,1262.8,13.2632908833637,15.6038716274867
"295","2008T04015",68.74,0,0.9,131.78,TRUE,2008,648,1.02,516.22,7.6587721850451,7.50860018141676
"296","2008T04016",47.96,0,0,NA,TRUE,2008,1442,1,0,0,0
"297","2008T04017",59.54,0,0.15,271.22,TRUE,2008,634,1,362.78,1.06395700369499,1.06395700369499
"298","2008T04018",68.3,0,0.1,NA,TRUE,2008,899,1,0,0.1,0.1
"299","2009T04002",47.24,0,0.27,132.21,TRUE,2009,196,0.99,63.79,0.634591447925487,0.641001462550997
"300","2009T04003",50.6,0,0,440.537798,TRUE,2009,682.5,1,241.962202,0,0
"301","2009T04004",63.191666,0,0.25,301.241666,TRUE,2009,700,1,398.758334,1.8275748577352,1.8275748577352
"302","2009T04005",50.93,0,0.6,178.33,TRUE,2009,864.5,1,686.17,8.68368348713921,8.68368348713921
"303","2009T04006",72.19,0,0,400.51,TRUE,2009,885.5,0.99,484.99,0,0
"304","2009T04008",131.17,0,0.8,306.14,TRUE,2009,2028,1,1721.86,11.3015476099718,11.3015476099718
"305","2009T04009",62.69,0,3.1,278.06,TRUE,2009,980.5,1,702.44,37.8354282979742,37.8354282979742
"306","2009T04011",65.12,0,0,NA,TRUE,2009,521.5,1.01,0,0,0
"307","2009T04012",50.25,0,0,221.46,TRUE,2009,441.5,1,220.04,0,0
"308","2009T04014",92.61,0,6.5,218.21,TRUE,2009,1686,1,1467.79,109.519490335817,109.519490335817
"309","2009T04015",59.48,0,1.45,180.41,TRUE,2009,707.5,0.99,527.09,14.2993695359785,14.4438076120995
"310","2009T04016",62.89,0,0.4,407.067951,TRUE,2009,936,1,528.932049,3.76417267610113,3.76417267610113
"311","2009T04017",67.91,0,0,356.124958,TRUE,2009,736.5,1,380.375042,0,0
"312","2009T04018",42.28,0,0,574.58,TRUE,2009,2251,1,1676.42,0,0
"313","2009T04019",41.21,0,0,187.66,TRUE,2009,359,1,171.34,0,0
"314","2011T04003",48.518,0,0,156.605,TRUE,2011,215.5,0.59,58.895,0,0
"315","2011T04004",57.53,0,0,182.014,TRUE,2011,399,0.57,216.986,0,0
"316","2011T04005",62.33,0,1.21,196.9122,TRUE,2011,600,0.61,403.0878,9.03506398203113,14.8115802984117
"317","2011T04006",49.815,0,1.43,120.602,TRUE,2011,381,0.51,260.398,8.90504044966376,17.4608636267917
"318","2011T04007",48.581,0,0,86.472,TRUE,2011,312,0.53,225.528,0,0
"319","2011T04008",46.4,0,0,91.72,TRUE,2011,117,0.52,25.28,0,0
"320","2011T04009",58.445,0,0,401.239,TRUE,2011,417,0.55,15.761,0,0
"321","2011T04010",48.827,0,0,151.587,TRUE,2011,171,0.53,19.413,0,0
"322","2011T04011",52.384,0,0,136.974,TRUE,2011,193,0.53,56.026,0,0
"323","2011T04012",50.168,0,0,101.508,TRUE,2011,144,0.52,42.492,0,0
"324","2011T04013",46.267,0,0,113.257,TRUE,2011,119,0.5,5.74299999999999,0,0
"325","2011T04014",48.21,0,0,123.54,TRUE,2011,226,0.54,102.46,0,0
"326","2011T04015",26.2,0.17,0,154.252,TRUE,2011,154.252,0.51,0,0.17,0.333333333333333
"327","2011T04016",54.697,0,0,117.762,TRUE,2011,187,0.52,69.238,0,0
"328","2011T04017",54.4,0,0,104.68,TRUE,2011,209,0.52,104.32,0,0
"329","2011T04018",54.604,0,0,160.733,TRUE,2011,220,0.5,59.267,0,0
"330","2011T04019",49.532,0,0,132.48,TRUE,2011,225,0.52,92.52,0,0
"331","2011T04020",54.36,0,0,214.25,TRUE,2011,257,0.55,42.75,0,0
"332","2011T04021",52.455,0,0,168.455,TRUE,2011,237,0.53,68.545,0,0
"333","2011T04023",42.426,0,0,137.292,TRUE,2011,373,0.55,235.708,0,0
"334","2011T04025",53.41,0,0,192.89,TRUE,2011,310,0.53,117.11,0,0
"335","2011T04026",42.703,0,0,238.523,TRUE,2011,316,0.52,77.477,0,0
"336","2011T04027",56.081,0,0,291.181,TRUE,2011,1129,0.5,837.819,0,0
"337","2011T04028",45.412,0,0,109.882,TRUE,2011,193,0.51,83.118,0,0
"338","2011T04029",46.824,0,0,112.494,TRUE,2011,226,0.52,113.506,0,0
"339","2011T04030",39.002,0,1.41,78.692,TRUE,2011,142,0.51,63.308,3.69871032254756,7.25237318146581
"340","2011T04031",48.655,0,3.77,134.138,TRUE,2011,298,0.52,163.862,16.4667370259994,31.6668019730757
"341","2011T04032",41.835,0,0.73,126.005,TRUE,2011,204,0.53,77.995,2.0909740647783,3.94523408448735
"342","2011T04033",0,0,0,96.543,TRUE,2011,96.543,0.5,0,0,0
"343","2011T04034",46.471,0,0.18,103.957,TRUE,2011,231,0.53,127.043,0.672086247337049,1.26808725912651
"344","2011T04035",45.216,0,0.63,121.206,TRUE,2011,249,0.53,127.794,2.41056926751592,4.54824390097344
"345","2011T04036",54.578,0,0.188,95.708,TRUE,2011,184,0.5,88.292,0.49213162812855,0.9842632562571
"346","2011T04037",45.976,0,0,226.516,TRUE,2011,435,0.52,208.484,0,0
"347","2011T04038",37.085,0,0,79.713,TRUE,2011,339,0.53,259.287,0,0
"348","2012T04039",59.912,0,0,458.281091,TRUE,2012,865,0.472,406.718909,0,0
"349","2011T04040",45.596,0,0.03,47.542,TRUE,2011,118,0.51,70.458,0.076358013860865,0.149721595805618
"350","2011T04041",604.3,0,0.22,646,TRUE,2011,646,0.5,0,0.22,0.44
"351","2011T04042",41.573,0,0.45,97.541,TRUE,2011,250,0.53,152.459,2.10026700021649,3.96276792493677
"352","2012T04001",35.244,0,0,155.29,TRUE,2012,215,0.481,59.71,0,0
"353","2012T04003",45.223,0,0,197.599,TRUE,2012,220,0.518299,22.401,0,0
"354","2012T04004",57.596,0,0,138.849,TRUE,2012,320,0.4726,181.151,0,0
"355","2012T04005",42.908,0,0,147.513,TRUE,2012,213,0.5564,65.487,0,0
"356","2012T04006",49.656,0,0.634,403.882,TRUE,2012,585,0.5019,181.118,2.94648614467537,5.870663767036
"357","2012T04007",43.714,0,0.066,143.674,TRUE,2012,254,0.532599,110.326,0.232571716155008,0.436673212219714
"358","2012T04008",46.947,0,0.618,100.221,TRUE,2012,396,0.515299,295.779,4.51156981276759,8.75524659036324
"359","2012T04009",44.46,0,1.191,99.552,TRUE,2012,585,0.4995,485.448,14.1952412955466,28.4189014925857
"360","2012T04010",43.991,0,0,532.371,TRUE,2012,736,0.5223,203.629,0,0
"361","2012T04011",31.196,0,0.436,236.135,TRUE,2012,461,0.4936,224.865,3.57874714707014,7.2502981099476
"362","2012T04012",25.934,0,0.16,324.223,TRUE,2012,486,0.3091,161.777,1.15808436801111,3.74663334846686
"363","2012T04013",69.8,0,0.13,255.203,TRUE,2012,586,0.5223,330.797,0.746097564469914,1.42848471083652
"364","2012T04014",47.016,0,0,205.353999,TRUE,2012,290,0.5105,84.646001,0,0
"365","2012T04015",39.897,0,0,205.187,TRUE,2012,304,0.539399,98.813,0,0
"366","2012T04016",43.636,0,0,106.18,TRUE,2012,246,0.5177,139.82,0,0
"367","2012T04017",39.979,0,0.88,163.174,TRUE,2012,273,0.535899,109.826,3.29744115660722,6.15310190279739
"368","2012T04018",45.741,0,0,168.471,TRUE,2012,275,0.561299,106.529,0,0
"369","2012T04019",55.814,0,0,334.798,TRUE,2012,760,0.5192,425.202,0,0
"370","2012T04020",37.729,0,0,253.439,TRUE,2012,481,0.511799,227.561,0,0
"371","2012T04021",33.932,0,0.11,56.694,TRUE,2012,172,0.4898,115.306,0.483796416362136,0.987742785549481
"372","2012T04023",58.575,0,0.083,192.622,TRUE,2012,389,0.5238,196.378,0.361265027742211,0.689700320240952
"373","2012T04024",44.569,0,0,155.805,TRUE,2012,186,0.5756,30.195,0,0
"374","2012T04025",42.242,0,0,159.993,TRUE,2012,196,0.526,36.007,0,0
"375","2012T04026",40.329,0,0,199.049,TRUE,2012,319,0.190799,119.951,0,0
"376","2012T04027",22.84,0,0,339.928972,TRUE,2012,388,0.505299,48.071028,0,0
"377","2012T04028",33.922,0,0,106.642,TRUE,2012,142,0.4665,35.358,0,0
"378","2012T04029",46.456,0,0,123.408,TRUE,2012,134,0.560699,10.592,0,0
"379","2012T04030",42.04,0,0,126.364,TRUE,2012,213,0.526899,86.636,0,0
"380","2012T04031",0,0,0,124.595,TRUE,2012,110,0.5101,0,0,0
"381","2012T04032",43.883,0,0,167.948,TRUE,2012,243,0.38,75.052,0,0
"382","2012T04033",45.796,0,0,106.202,TRUE,2012,166,0.462399,59.798,0,0
"383","2012T04034",0,0,0,135.745,TRUE,2012,137,0.5115,1.255,0,0
"384","2012T04035",45.938,0,0,195.682,TRUE,2012,371,0.4837,175.318,0,0
"385","2012T04036",32.945,0,0,232.265,TRUE,2012,269,0.309199,36.735,0,0
"386","2012T04037",43.521,0,0,215.661,TRUE,2012,298,0.543699,82.339,0,0
"387","2012T04038",35.6,0,0,258.394,TRUE,2012,549,0.495599,290.606,0,0
"388","2013T04001",49.68,0,0,166.689,TRUE,2013,217,0.54,50.311,0,0
"389","2013T04002",63.047,0,0,112.844,TRUE,2013,297,0.51,184.156,0,0
"390","2013T04003",54.878,0,0.19,328.042,TRUE,2013,554,0.57,225.958,0.972317504282226,1.70582018295127
"391","2013T04004",38.657,0,0,107.331,TRUE,2013,330,0.53,222.669,0,0
"392","2013T04005",40.31,0,0,221.671992,TRUE,2013,350,0.54,128.328008,0,0
"393","2013T04007",78.137,0,0.2,528.804,TRUE,2013,1024,0.51,495.196,1.46750707091391,2.87746484492923
"394","2013T04009",0,0,0,182.294,TRUE,2013,179,0.52,0,0,0
"395","2013T04010",40.859,0,0,151.086,TRUE,2013,231,0.43,79.914,0,0
"396","2013T04011",49.875,0,0.52,358.001,TRUE,2013,449,0.51,90.999,1.4687615037594,2.87992451717529
"397","2013T04012",0,0,0,122.111,TRUE,2013,120,0.33,0,0,0
"398","2013T04013",46.464,0,0,207.804999,TRUE,2013,326,0.48,118.195001,0,0
"399","2013T04014",35.151,0,0,183.43168,TRUE,2013,264,0.54,80.56832,0,0
"400","2013T04015",40.159,0,0.214,267.558,TRUE,2013,405,0.52,137.442,0.946403396498917,1.82000653172869
"401","2013T04016",45.031,0,0,488.250999,TRUE,2013,607,0.54,118.749001,0,0
"402","2013T04017",36.729,0,0,150.99,TRUE,2013,376,0.52,225.01,0,0
"403","2013T04018",26.305,0,0,204.48392,TRUE,2013,277,0.45,72.51608,0,0
"404","2013T04019",0,0,0,199.722902,TRUE,2013,178,0.5,0,0,0
"405","2013T04020",0,0,0,195.168999,TRUE,2013,179,0.51,0,0,0
"406","2013T04021",45.157,0,0,216.083,TRUE,2013,619,0.54,402.917,0,0
"407","2013T04022",0,0,0,278.280874,TRUE,2013,260,0.52,0,0,0
"408","2013T04023",42.93,0,0,391.343991,TRUE,2013,425,0.54,33.656009,0,0
"409","2013T04025",28.609,0,0.07,174.685034,TRUE,2013,267,0.48,92.314966,0.295874641546367,0.616405503221597
"410","2013T04026",45.978,0,0,118.448,TRUE,2013,301,0.46,182.552,0,0
"411","2013T04027",64.112,0,0,197.241999,TRUE,2013,1228,0.47,1030.758001,0,0
"412","2013T04028",38.603,0,0.17,150.913,TRUE,2013,248,0.55,97.087,0.59755200373028,1.08645818860051
"413","2013T04029",90.385,0,0,321.092943,TRUE,2013,1233,0.46,911.907057,0,0
"414","2013T04030",45.59,0,0,247.89,TRUE,2013,372,0.4,124.11,0,0
"415","2013T04031",48.58,0,0,386.24,TRUE,2013,496,0.49,109.76,0,0
"416","2013T04032",43.981,0,0,149.351,TRUE,2013,177,0.5,27.649,0,0
"417","2013T04033",45.292,0,0,174.50368,TRUE,2013,245,0.51,70.49632,0,0
"418","2013T04034",29.17,0,0,73.229999,TRUE,2013,212,0.54,138.770001,0,0
"419","2013T04035",27.686,0,0,157.484883,TRUE,2013,272,0.53,114.515117,0,0
"420","2013T04036",39.443,0,1.85,262.049,TRUE,2013,433,0.55,170.951,9.86813629794894,17.9420659962708
"421","2013T04037",49.932,0,0,321.454978,TRUE,2013,866,0.51,544.545022,0,0
"422","2013T04038",35.092,0,0.19,295.779536,TRUE,2013,444,0.51,148.220464,0.992515905619515,1.94610961886179
"423","2013T04039",43.5,0,0.19,98.781,TRUE,2013,171,0.48,72.219,0.505439310344828,1.05299856321839
"424","2013T04040",33.812,0,0.01,221.77446,TRUE,2013,342,0.5,120.22554,0.0455570625813321,0.0911141251626642
"425","2017T04001",44.5,0,3.98,182.29,TRUE,2017,350,0.503848,167.71,18.9796808988764,37.6694576516656
"426","2017T04002",42.53,0,1.1,121.74,TRUE,2017,468,0.503906,346.26,10.0557018575123,19.9555112610533
"427","2017T04003",58.11,0,0.43,768.29,TRUE,2017,1105,0.501575,336.71,2.92157287902254,5.82479764546188
"428","2017T04004",43.23,0,3.8,89.79,TRUE,2017,209,0.497006,119.21,14.2787878787879,28.7296086541971
"429","2017T04005",41.1,0,1.97,54.246,TRUE,2017,114,0.504284,59.754,4.83412116788321,9.58610855764453
"430","2017T04006",33.89,0,3.42,44.997,TRUE,2017,99,0.506234,54.003,8.86969784597226,17.5209445552299
"431","2017T04007",39.5,0,0.81,67.55,TRUE,2017,135,0.508004,67.45,2.19315189873418,4.31719415345977
"432","2017T04008",39.092,0,1.12,90.762,TRUE,2017,223,0.505555,132.238,4.90866673488182,9.70946135411937
"433","2017T04009",30.868,0,7.1,49.9,TRUE,2017,132,0.494039,82.1,25.9839574964364,52.594952010745
"434","2017T04010",49.96,0,0.77,NA,TRUE,2017,562,0.496675,0,0.77,1.55030955856445
"435","2017T04011",40.02,0,0.7,1062.943,TRUE,2017,1178,0.510357,115.057,2.71249125437281,5.31488987977595
"436","2017T04012",47.208,0,13.16,216.369,TRUE,2017,528,0.504755,311.631,100.032224199288,198.179758891518
"437","2017T04013",57.17,0,2.48,336.73,TRUE,2017,695,0.500778,358.27,18.021535770509,35.9870756513046
"438","2017T04014",50.058,0,0.14,1241.298,TRUE,2017,1484.846153,0.50831,243.548153,0.821144700547365,1.61544077540746
"439","2017T04015",60.775,0,1.84,1150.818,TRUE,2017,1400,0.503098,249.182,9.38413624023036,18.6527003490977
"440","2017T04016",47.62,0,1.61,393.455,TRUE,2017,608,0.495631,214.545,8.86362137757245,17.8835088555245
"441","2017T04017",48.511,0,4.19,185.671,TRUE,2017,352,0.492028,166.329,18.5561955020511,37.7136982083359
"442","2017T04018",39.6,0,13.5,103.85,TRUE,2017,437,0.499584,333.15,127.073863636364,254.359354255468
"443","2017T04019",88.241,0,0.31,107.058,TRUE,2017,499,0.495396,391.942,1.68693385161093,3.40522299657431
"444","2017T04020",48.44,0,28.3,185.712,TRUE,2017,1076,0.501626,890.288,548.431098265896,1093.30676293872
"445","2017T04021",46.774,0,2.7,84.784,TRUE,2017,543,0.494859,458.216,29.150233035447,58.9061389920099
"446","2017T04023",54.04,0,7.4,241.38,TRUE,2017,498,0.495873,256.62,42.540414507772,85.7889308507864
"447","2017T04025",71.975,0,3.32,430.439,TRUE,2017,884,0.491955,453.561,24.2414660646058,49.2757794200806
"448","2017T04026",56.44,0,0.85,762.698,TRUE,2017,653,0.495454,0,0.85,1.71559821900721
"449","2017T04027",45.04,0,1.41,387.988,TRUE,2017,625,0.496539,237.012,8.82978063943162,17.7826528015556
"450","2017T04028",46.55,0,0.2,327.07,TRUE,2017,297,0.51234,0,0.2,0.390365772729047
"451","2017T04029",53.212,0,1.65,130.966,TRUE,2017,493,0.500456,362.034,12.8759659475306,25.7284675326715
"452","2017T04030",31.22,0,4.84,215.108,TRUE,2017,457,0.502152,241.892,42.3402331838565,84.3175635740901
"453","2017T04031",55.062,0,1.966,146.286,TRUE,2017,616,0.500511,469.714,18.7372346809052,37.4362095556445
"454","2017T04032",80.966,0,5.24,207.065,TRUE,2017,569,0.499246,361.935,28.6638989205345,57.4143787241852
"455","2017T04033",57.82,0,2.15,399.35,TRUE,2017,304,0.499217,0,2.15,4.30674436167038
"456","2017T04034",53.431,0,0.632,206.481,TRUE,2017,293,0.498985,86.519,1.65537609253055,3.31748668302765
"457","2017T04035",82.18,0,0.897,167.83,TRUE,2017,191,0.502647,23.17,1.14990204429302,2.28769304162368
"458","2017T04036",0,0.67,0,200.32,TRUE,2017,191,0.2019,0,0.67,3.31847449232293
"459","2017T04037",52.43,0,1.9,186.85,TRUE,2017,357,0.499453,170.15,8.06603089834064,16.1497296008646
"460","2017T04038",49.066,0,2.9,361.786,TRUE,2017,515,0.499485,153.214,11.9555700485061,23.9357939647959
"461","2017T04039",44.581,0,0.272,176.361,TRUE,2017,245,0.489802,68.639,0.690783966263655,1.41033308615248
"462","2017T04040",40.072,0,0.289,412.752,TRUE,2017,392,0.4967,0,0.289,0.581840144956714
